Date,Mean discharge (Observed),Q sat discharge
21-2-2009,215.6999969,139.3999939
22-2-2009,225.8000031,145.3999939
23-2-2009,219.8999939,164.5
24-2-2009,180.8000031,177.1999969
25-2-2009,180.5,177.5
26-2-2009,221.6999969,171.8999939
27-2-2009,231.6000061,166.3999939
28-2-2009,237.3999939,172.1000061
1-3-2009,234.8000031,186.6999969
2-3-2009,223.6000061,190.5
3-3-2009,208,184.1999969
4-3-2009,180.3999939,176.1000061
5-3-2009,198.1000061,169.5
6-3-2009,224.8999939,164.1999969
7-3-2009,270.6000061,170.3999939
8-3-2009,276.5,190.3000031
9-3-2009,268.7999878,210.8999939
10-3-2009,256.3999939,218.3000031
11-3-2009,248.8000031,214.3000031
12-3-2009,256.5,207.3000031
13-3-2009,278.2999878,202.6999969
14-3-2009,279.2000122,197.3999939
15-3-2009,296.2000122,189
16-3-2009,292.2999878,178.5
17-3-2009,279.7999878,168.3000031
18-3-2009,275.5,173.8999939
19-3-2009,310.7000122,199.8999939
20-3-2009,301.1000061,221.8999939
21-3-2009,287.7000122,228.6999969
22-3-2009,295,231.8999939
23-3-2009,298.5,235.6999969
24-3-2009,274.3999939,246
25-3-2009,259.5,248.8999939
26-3-2009,264.1000061,249.8000031
27-3-2009,276.6000061,247.5
28-3-2009,267.2000122,251
29-3-2009,272.1000061,250.5
30-3-2009,276.3999939,240.3999939
31-3-2009,272.5,240.6999969
1-4-2009,261,238.1999969
2-4-2009,264.7999878,234.5
3-4-2009,259.2999878,226.5
4-4-2009,264.1000061,222.3000031
5-4-2009,273.8999939,219.6999969
6-4-2009,271.7999878,221.8000031
7-4-2009,254.8000031,245
8-4-2009,246.3000031,252.5
9-4-2009,259.3999939,245.3999939
10-4-2009,265.3999939,239.5
11-4-2009,267.1000061,238.3000031
12-4-2009,276.2999878,242.3999939
13-4-2009,280.3999939,249.1000061
14-4-2009,265.2999878,254.6000061
15-4-2009,253.8999939,258.2999878
16-4-2009,238.6999969,252.6000061
17-4-2009,259,245.3999939
18-4-2009,270.1000061,239.6000061
19-4-2009,263.6000061,239.1999969
20-4-2009,271,247
21-4-2009,275.7999878,254.5
22-4-2009,270.7000122,257.7000122
23-4-2009,306.5,258.7999878
24-4-2009,314.5,263.2000122
25-4-2009,310.2999878,269.2999878
26-4-2009,305.1000061,271.7999878
27-4-2009,302.2000122,271.7000122
28-4-2009,305,266.6000061
29-4-2009,306.2999878,262.6000061
30-4-2009,284,259
1-5-2009,283.2999878,262.1000061
2-5-2009,284.6000061,274.1000061
3-5-2009,285.7999878,281.7999878
4-5-2009,287.1000061,286.2000122
5-5-2009,288.2999878,286.6000061
6-5-2009,289.6000061,282.6000061
7-5-2009,290.7999878,285.5
8-5-2009,292.1000061,293.2000122
9-5-2009,293.2999878,298.3999939
10-5-2009,294.6000061,299.7000122
11-5-2009,295.7999878,298.1000061
12-5-2009,297.1000061,292.1000061
13-5-2009,298.2999878,283.7999878
14-5-2009,299.6000061,275.2000122
15-5-2009,300.7999878,272.3999939
16-5-2009,302.1000061,271.3999939
17-5-2009,303.2999878,277.8999939
18-5-2009,304.6000061,285.5
19-5-2009,305.7999878,292.6000061
20-5-2009,307.1000061,298.5
21-5-2009,308.2999878,302.8999939
22-5-2009,309.6000061,301
23-5-2009,310.7999878,303.6000061
24-5-2009,312.1000061,307.2000122
25-5-2009,313.2999878,305.8999939
26-5-2009,314.6000061,298.5
27-5-2009,315.7999878,292.1000061
28-5-2009,317.1000061,287.7999878
29-5-2009,318.2999878,281.5
30-5-2009,319.6000061,275.2999878
31-5-2009,320.7999878,272
1-6-2009,320.2000122,277.2000122
2-6-2009,312,299.2999878
3-6-2009,300.7000122,306.8999939
4-6-2009,303.5,302.8999939
5-6-2009,347.1000061,297.2000122
6-6-2009,365,293.6000061
7-6-2009,370.5,300.8999939
8-6-2009,364.2999878,318.3999939
9-6-2009,353.8999939,326.2000122
10-6-2009,345.7999878,332.2000122
11-6-2009,350.5,317.1000061
12-6-2009,353,286.6000061
13-6-2009,352.5,274.2000122
14-6-2009,356.7999878,272.8999939
15-6-2009,361.2999878,298.6000061
16-6-2009,370.8999939,370.6000061
17-6-2009,375.3999939,397.7999878
18-6-2009,379.7000122,376.2999878
19-6-2009,399.5,368.7000122
20-6-2009,421.7000122,367.3999939
21-6-2009,410.1000061,364.3999939
22-6-2009,412.7999878,358.7000122
23-6-2009,411.5,352.3999939
24-6-2009,432.7999878,357.2999878
25-6-2009,486.2999878,383.3999939
26-6-2009,488.2999878,465
27-6-2009,458.6000061,462.8999939
28-6-2009,426.2999878,424.5
29-6-2009,409,395.2999878
30-6-2009,512.4000244,397.5
1-7-2009,542.9000244,449.5
2-7-2009,581.2000122,496.5
3-7-2009,570.2999878,520.5999756
4-7-2009,555.4000244,539.7999878
5-7-2009,517.4000244,543.2999878
6-7-2009,472.3999939,507.8999939
7-7-2009,411.8999939,496.8999939
8-7-2009,421.1000061,503.8999939
9-7-2009,442.7999878,508.7999878
10-7-2009,464.1000061,480.6000061
11-7-2009,427.7000122,483
12-7-2009,422.2999878,522.2999878
13-7-2009,400.8999939,562.5
14-7-2009,387.1000061,593
15-7-2009,394,583.7999878
16-7-2009,446.3999939,560.5
17-7-2009,451.2000122,542.4000244
18-7-2009,452,524.4000244
19-7-2009,451.1000061,512.9000244
20-7-2009,425.1000061,530.2000122
21-7-2009,418.7000122,585.7000122
22-7-2009,385.2000122,691.9000244
23-7-2009,424,579.2000122
24-7-2009,474,537.5999756
25-7-2009,490.7000122,566.5
26-7-2009,472.5,571.9000244
27-7-2009,470.1000061,535.9000244
28-7-2009,458.7000122,504.6000061
29-7-2009,500.8999939,545.2999878
30-7-2009,704.5,
31-7-2009,710.5,
1-8-2009,653.2999878,
2-8-2009,600.4000244,1171
3-8-2009,582.7000122,937.0999756
4-8-2009,573.9000244,837
5-8-2009,584.0999756,782.0999756
6-8-2009,665.9000244,730.4000244
7-8-2009,710.5,747.9000244
8-8-2009,806.2000122,870.7999878
9-8-2009,1347,1010
10-8-2009,1161,1205
11-8-2009,1042,1326
12-8-2009,848.2000122,1248
13-8-2009,826.2000122,1172
14-8-2009,805.7000122,1076
15-8-2009,803.5,1051
16-8-2009,889.7000122,1132
17-8-2009,1031,1200
18-8-2009,1047,1244
19-8-2009,1158,1326
20-8-2009,1173,1420
21-8-2009,1156,1501
22-8-2009,1097,1736
23-8-2009,1083,1823
24-8-2009,1163,1842
25-8-2009,1213,1903
26-8-2009,1302,1914
27-8-2009,1265,1943
28-8-2009,1125,1938
29-8-2009,964,1882
30-8-2009,855.2000122,1839
31-8-2009,831.9000244,1791
1-9-2009,864.4000244,1713
2-9-2009,850.5999756,1567
3-9-2009,988.0999756,1469
4-9-2009,1269,1555
5-9-2009,1369,1787
6-9-2009,1828,2043
7-9-2009,2485,2305
8-9-2009,2276,2709
9-9-2009,2335,2887
10-9-2009,2335,3009
11-9-2009,1938,2966
12-9-2009,1715,2807
13-9-2009,1627,2536
14-9-2009,1538,2445
15-9-2009,1452,2359
16-9-2009,1447,2322
17-9-2009,1461,2328
18-9-2009,1529,2386
19-9-2009,1697,2581
20-9-2009,1675,2862
21-9-2009,1539,2906
22-9-2009,1412,2802
23-9-2009,1428,2679
24-9-2009,1577,2649
25-9-2009,1528,2542
26-9-2009,1510,2317
27-9-2009,1481,2236
28-9-2009,1374,2159
29-9-2009,1262,2007
30-9-2009,1119,1854
1-10-2009,1049,1771
2-10-2009,1049,1641
3-10-2009,1055,1507
4-10-2009,1052,1409
5-10-2009,964.0999756,1373
6-10-2009,848.4000244,1363
7-10-2009,824.2999878,1327
8-10-2009,846.7999878,1210
9-10-2009,842.2000122,1156
10-10-2009,748.0999756,1109
11-10-2009,722,1036
12-10-2009,651.2000122,951.5999756
13-10-2009,576.2999878,887
14-10-2009,547.2999878,830.2000122
15-10-2009,560.5999756,796.9000244
16-10-2009,550.5,790.7999878
17-10-2009,557.5999756,785.7000122
18-10-2009,580.2000122,782.9000244
19-10-2009,587.2000122,795.0999756
20-10-2009,572.2999878,789
21-10-2009,548.5,727
22-10-2009,522.5999756,642.7999878
23-10-2009,507.3999939,616
24-10-2009,481.3999939,585.4000244
25-10-2009,463.7000122,567.5999756
26-10-2009,473.5,563.9000244
27-10-2009,453.5,556.2000122
28-10-2009,418.7000122,545
29-10-2009,443.7000122,538.5999756
30-10-2009,440.6000061,535.2999878
31-10-2009,422.7000122,523.0999756
1-11-2009,404.7999878,513.7000122
2-11-2009,371.7000122,513.5
3-11-2009,325.5,528.7999878
4-11-2009,311.7000122,528.7999878
5-11-2009,333.3999939,480.3999939
6-11-2009,367.2000122,446.2999878
7-11-2009,363.1000061,413.2999878
8-11-2009,359.2000122,396.1000061
9-11-2009,352.3999939,399.2000122
10-11-2009,315.8999939,395.3999939
11-11-2009,271.5,379.3999939
12-11-2009,291.7000122,351.5
13-11-2009,312.7000122,335
14-11-2009,315.2999878,336.5
15-11-2009,306.2999878,340.7000122
16-11-2009,286.8999939,336
17-11-2009,243.3999939,330.7000122
18-11-2009,223.5,323.7999878
19-11-2009,221.6000061,310.5
20-11-2009,241,297.3999939
21-11-2009,241.8999939,290.8999939
22-11-2009,232.1000061,288.6000061
23-11-2009,228.5,285.2999878
24-11-2009,228.3000031,282.5
25-11-2009,213.6999969,279.2999878
26-11-2009,180.8000031,273
27-11-2009,201.8000031,264.5
28-11-2009,212,257.7000122
29-11-2009,224.8999939,253.6000061
30-11-2009,209.3999939,247.6999969
1-12-2009,185.8000031,245.6000061
2-12-2009,174.1000061,243.1999969
3-12-2009,151.1000061,236.1000061
4-12-2009,133.6999969,226
5-12-2009,129.5,220.1000061
6-12-2009,124.5,219.1000061
7-12-2009,121.9000015,203.8000031
8-12-2009,121.9000015,175.8000031
9-12-2009,121.9000015,155.8999939
10-12-2009,117.9000015,144.6000061
11-12-2009,106.5999985,134.1999969
12-12-2009,92.80000305,123.9000015
13-12-2009,92.65000153,118.9000015
14-12-2009,90.56999969,113
15-12-2009,85.20999908,105.6999969
16-12-2009,82.94000244,97.98000336
17-12-2009,79.26000214,89.62000275
18-12-2009,78.06999969,78.94000244
19-12-2009,74.45999908,74.38999939
20-12-2009,73.30000305,69.05999756
21-12-2009,73.30000305,62.36000061
22-12-2009,73.22000122,57.41999817
23-12-2009,69.29000092,60.20000076
24-12-2009,66.15000153,62.84999847
25-12-2009,65.41000366,63.93999863
26-12-2009,83.83000183,65
27-12-2009,115.4000015,65.09999847
28-12-2009,125.0999985,66.20999908
29-12-2009,107.9000015,69.43000031
30-12-2009,92.81999969,78.18000031
31-12-2009,79.68000031,83.48999786
1-1-2010,74.91000366,81.84999847
2-1-2010,81.09999847,80
3-1-2010,95.08000183,77.62999725
4-1-2010,107.6999969,76.12000275
5-1-2010,98.26000214,74.98999786
6-1-2010,90.94999695,76.48999786
7-1-2010,89.55999756,78.48999786
8-1-2010,102.1999969,76.26999664
9-1-2010,102.0999985,74.30000305
10-1-2010,94.44999695,71.81999969
11-1-2010,99.95999908,69.45999908
12-1-2010,102.1999969,68.54000092
13-1-2010,97.45999908,68.09999847
14-1-2010,99.11000061,69.81999969
15-1-2010,118.4000015,74.41000366
16-1-2010,160.6999969,78.47000122
17-1-2010,165.1999969,81.59999847
18-1-2010,156.6999969,90.19000244
19-1-2010,152.1000061,116
20-1-2010,131.6999969,144.6000061
21-1-2010,141.8000031,157.3999939
